source,target,cluster_id,expected_cluster_size,topology
size_032_chain_01_node_008,size_032_chain_01_node_009,size_032_chain_01,32,chain
size_032_chain_01_node_009,size_032_chain_01_node_010,size_032_chain_01,32,chain
size_032_chain_01_node_010,size_032_chain_01_node_011,size_032_chain_01,32,chain
size_032_chain_01_node_011,size_032_chain_01_node_012,size_032_chain_01,32,chain
size_032_chain_01_node_012,size_032_chain_01_node_013,size_032_chain_01,32,chain
size_032_chain_01_node_013,size_032_chain_01_node_014,size_032_chain_01,32,chain
size_032_chain_01_node_014,size_032_chain_01_node_015,size_032_chain_01,32,chain
size_032_chain_01_node_015,size_032_chain_01_node_016,size_032_chain_01,32,chain
size_032_chain_01_node_016,size_032_chain_01_node_017,size_032_chain_01,32,chain
size_032_chain_01_node_017,size_032_chain_01_node_018,size_032_chain_01,32,chain
size_032_chain_01_node_018,size_032_chain_01_node_019,size_032_chain_01,32,chain
size_032_chain_01_node_019,size_032_chain_01_node_020,size_032_chain_01,32,chain
size_032_chain_01_node_020,size_032_chain_01_node_021,size_032_chain_01,32,chain
size_032_chain_01_node_021,size_032_chain_01_node_022,size_032_chain_01,32,chain
size_032_chain_01_node_022,size_032_chain_01_node_023,size_032_chain_01,32,chain
size_032_chain_01_node_023,size_032_chain_01_node_024,size_032_chain_01,32,chain
size_032_chain_01_node_024,size_032_chain_01_node_025,size_032_chain_01,32,chain
size_032_chain_01_node_025,size_032_chain_01_node_026,size_032_chain_01,32,chain
size_032_chain_01_node_026,size_032_chain_01_node_027,size_032_chain_01,32,chain
size_032_chain_01_node_027,size_032_chain_01_node_028,size_032_chain_01,32,chain
size_032_chain_01_node_028,size_032_chain_01_node_029,size_032_chain_01,32,chain
size_032_chain_01_node_029,size_032_chain_01_node_030,size_032_chain_01,32,chain
size_032_chain_01_node_030,size_032_chain_01_node_031,size_032_chain_01,32,chain
size_032_chain_01_node_031,size_032_chain_01_node_032,size_032_chain_01,32,chain
size_032_star_02_node_001,size_032_star_02_node_002,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_003,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_004,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_005,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_006,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_007,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_008,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_009,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_010,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_011,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_012,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_013,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_014,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_015,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_016,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_017,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_018,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_019,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_020,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_021,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_022,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_023,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_024,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_025,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_026,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_027,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_028,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_029,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_030,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_031,size_032_star_02,32,star
size_032_star_02_node_001,size_032_star_02_node_032,size_032_star_02,32,star
size_032_cycle_03_node_001,size_032_cycle_03_node_002,size_032_cycle_03,32,cycle
size_032_cycle_03_node_002,size_032_cycle_03_node_003,size_032_cycle_03,32,cycle
size_032_cycle_03_node_003,size_032_cycle_03_node_004,size_032_cycle_03,32,cycle
size_032_cycle_03_node_004,size_032_cycle_03_node_005,size_032_cycle_03,32,cycle
size_032_cycle_03_node_005,size_032_cycle_03_node_006,size_032_cycle_03,32,cycle
size_032_cycle_03_node_006,size_032_cycle_03_node_007,size_032_cycle_03,32,cycle
size_032_cycle_03_node_007,size_032_cycle_03_node_008,size_032_cycle_03,32,cycle
size_032_cycle_03_node_008,size_032_cycle_03_node_009,size_032_cycle_03,32,cycle
size_032_cycle_03_node_009,size_032_cycle_03_node_010,size_032_cycle_03,32,cycle
size_032_cycle_03_node_010,size_032_cycle_03_node_011,size_032_cycle_03,32,cycle
size_032_cycle_03_node_011,size_032_cycle_03_node_012,size_032_cycle_03,32,cycle
size_032_cycle_03_node_012,size_032_cycle_03_node_013,size_032_cycle_03,32,cycle
size_032_cycle_03_node_013,size_032_cycle_03_node_014,size_032_cycle_03,32,cycle
size_032_cycle_03_node_014,size_032_cycle_03_node_015,size_032_cycle_03,32,cycle
size_032_cycle_03_node_015,size_032_cycle_03_node_016,size_032_cycle_03,32,cycle
size_032_cycle_03_node_016,size_032_cycle_03_node_017,size_032_cycle_03,32,cycle
size_032_cycle_03_node_017,size_032_cycle_03_node_018,size_032_cycle_03,32,cycle
size_032_cycle_03_node_018,size_032_cycle_03_node_019,size_032_cycle_03,32,cycle
size_032_cycle_03_node_019,size_032_cycle_03_node_020,size_032_cycle_03,32,cycle
size_032_cycle_03_node_020,size_032_cycle_03_node_021,size_032_cycle_03,32,cycle
size_032_cycle_03_node_021,size_032_cycle_03_node_022,size_032_cycle_03,32,cycle
size_032_cycle_03_node_022,size_032_cycle_03_node_023,size_032_cycle_03,32,cycle
size_032_cycle_03_node_023,size_032_cycle_03_node_024,size_032_cycle_03,32,cycle
size_032_cycle_03_node_024,size_032_cycle_03_node_025,size_032_cycle_03,32,cycle
size_032_cycle_03_node_025,size_032_cycle_03_node_026,size_032_cycle_03,32,cycle
size_032_cycle_03_node_026,size_032_cycle_03_node_027,size_032_cycle_03,32,cycle
size_032_cycle_03_node_027,size_032_cycle_03_node_028,size_032_cycle_03,32,cycle
size_032_cycle_03_node_028,size_032_cycle_03_node_029,size_032_cycle_03,32,cycle
size_032_cycle_03_node_029,size_032_cycle_03_node_030,size_032_cycle_03,32,cycle
size_032_cycle_03_node_030,size_032_cycle_03_node_031,size_032_cycle_03,32,cycle
size_032_cycle_03_node_031,size_032_cycle_03_node_032,size_032_cycle_03,32,cycle
size_032_cycle_03_node_032,size_032_cycle_03_node_001,size_032_cycle_03,32,cycle
size_032_binary_tree_04_node_001,size_032_binary_tree_04_node_002,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_001,size_032_binary_tree_04_node_003,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_002,size_032_binary_tree_04_node_004,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_002,size_032_binary_tree_04_node_005,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_003,size_032_binary_tree_04_node_006,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_003,size_032_binary_tree_04_node_007,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_004,size_032_binary_tree_04_node_008,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_004,size_032_binary_tree_04_node_009,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_005,size_032_binary_tree_04_node_010,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_005,size_032_binary_tree_04_node_011,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_006,size_032_binary_tree_04_node_012,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_006,size_032_binary_tree_04_node_013,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_007,size_032_binary_tree_04_node_014,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_007,size_032_binary_tree_04_node_015,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_008,size_032_binary_tree_04_node_016,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_008,size_032_binary_tree_04_node_017,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_009,size_032_binary_tree_04_node_018,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_009,size_032_binary_tree_04_node_019,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_010,size_032_binary_tree_04_node_020,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_010,size_032_binary_tree_04_node_021,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_011,size_032_binary_tree_04_node_022,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_011,size_032_binary_tree_04_node_023,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_012,size_032_binary_tree_04_node_024,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_012,size_032_binary_tree_04_node_025,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_013,size_032_binary_tree_04_node_026,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_013,size_032_binary_tree_04_node_027,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_014,size_032_binary_tree_04_node_028,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_014,size_032_binary_tree_04_node_029,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_015,size_032_binary_tree_04_node_030,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_015,size_032_binary_tree_04_node_031,size_032_binary_tree_04,32,binary_tree
size_032_binary_tree_04_node_016,size_032_binary_tree_04_node_032,size_032_binary_tree_04,32,binary_tree
size_033_chain_01_node_001,size_033_chain_01_node_002,size_033_chain_01,33,chain
size_033_chain_01_node_002,size_033_chain_01_node_003,size_033_chain_01,33,chain
size_033_chain_01_node_003,size_033_chain_01_node_004,size_033_chain_01,33,chain
size_033_chain_01_node_004,size_033_chain_01_node_005,size_033_chain_01,33,chain
size_033_chain_01_node_005,size_033_chain_01_node_006,size_033_chain_01,33,chain
size_033_chain_01_node_006,size_033_chain_01_node_007,size_033_chain_01,33,chain
size_033_chain_01_node_007,size_033_chain_01_node_008,size_033_chain_01,33,chain
size_033_chain_01_node_008,size_033_chain_01_node_009,size_033_chain_01,33,chain
size_033_chain_01_node_009,size_033_chain_01_node_010,size_033_chain_01,33,chain
size_033_chain_01_node_010,size_033_chain_01_node_011,size_033_chain_01,33,chain
size_033_chain_01_node_011,size_033_chain_01_node_012,size_033_chain_01,33,chain
size_033_chain_01_node_012,size_033_chain_01_node_013,size_033_chain_01,33,chain
size_033_chain_01_node_013,size_033_chain_01_node_014,size_033_chain_01,33,chain
size_033_chain_01_node_014,size_033_chain_01_node_015,size_033_chain_01,33,chain
size_033_chain_01_node_015,size_033_chain_01_node_016,size_033_chain_01,33,chain
size_033_chain_01_node_016,size_033_chain_01_node_017,size_033_chain_01,33,chain
size_033_chain_01_node_017,size_033_chain_01_node_018,size_033_chain_01,33,chain
size_033_chain_01_node_018,size_033_chain_01_node_019,size_033_chain_01,33,chain
size_033_chain_01_node_019,size_033_chain_01_node_020,size_033_chain_01,33,chain
size_033_chain_01_node_020,size_033_chain_01_node_021,size_033_chain_01,33,chain
size_033_chain_01_node_021,size_033_chain_01_node_022,size_033_chain_01,33,chain
size_033_chain_01_node_022,size_033_chain_01_node_023,size_033_chain_01,33,chain
size_033_chain_01_node_023,size_033_chain_01_node_024,size_033_chain_01,33,chain
size_033_chain_01_node_024,size_033_chain_01_node_025,size_033_chain_01,33,chain
size_033_chain_01_node_025,size_033_chain_01_node_026,size_033_chain_01,33,chain
size_033_chain_01_node_026,size_033_chain_01_node_027,size_033_chain_01,33,chain
size_033_chain_01_node_027,size_033_chain_01_node_028,size_033_chain_01,33,chain
size_033_chain_01_node_028,size_033_chain_01_node_029,size_033_chain_01,33,chain
size_033_chain_01_node_029,size_033_chain_01_node_030,size_033_chain_01,33,chain
size_033_chain_01_node_030,size_033_chain_01_node_031,size_033_chain_01,33,chain
size_033_chain_01_node_031,size_033_chain_01_node_032,size_033_chain_01,33,chain
size_033_chain_01_node_032,size_033_chain_01_node_033,size_033_chain_01,33,chain
size_033_star_02_node_001,size_033_star_02_node_002,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_003,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_004,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_005,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_006,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_007,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_008,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_009,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_010,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_011,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_012,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_013,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_014,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_015,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_016,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_017,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_018,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_019,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_020,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_021,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_022,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_023,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_024,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_025,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_026,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_027,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_028,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_029,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_030,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_031,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_032,size_033_star_02,33,star
size_033_star_02_node_001,size_033_star_02_node_033,size_033_star_02,33,star
size_033_cycle_03_node_001,size_033_cycle_03_node_002,size_033_cycle_03,33,cycle
size_033_cycle_03_node_002,size_033_cycle_03_node_003,size_033_cycle_03,33,cycle
size_033_cycle_03_node_003,size_033_cycle_03_node_004,size_033_cycle_03,33,cycle
size_033_cycle_03_node_004,size_033_cycle_03_node_005,size_033_cycle_03,33,cycle
size_033_cycle_03_node_005,size_033_cycle_03_node_006,size_033_cycle_03,33,cycle
size_033_cycle_03_node_006,size_033_cycle_03_node_007,size_033_cycle_03,33,cycle
size_033_cycle_03_node_007,size_033_cycle_03_node_008,size_033_cycle_03,33,cycle
size_033_cycle_03_node_008,size_033_cycle_03_node_009,size_033_cycle_03,33,cycle
size_033_cycle_03_node_009,size_033_cycle_03_node_010,size_033_cycle_03,33,cycle
size_033_cycle_03_node_010,size_033_cycle_03_node_011,size_033_cycle_03,33,cycle
size_033_cycle_03_node_011,size_033_cycle_03_node_012,size_033_cycle_03,33,cycle
size_033_cycle_03_node_012,size_033_cycle_03_node_013,size_033_cycle_03,33,cycle
size_033_cycle_03_node_013,size_033_cycle_03_node_014,size_033_cycle_03,33,cycle
size_033_cycle_03_node_014,size_033_cycle_03_node_015,size_033_cycle_03,33,cycle
size_033_cycle_03_node_015,size_033_cycle_03_node_016,size_033_cycle_03,33,cycle
size_033_cycle_03_node_016,size_033_cycle_03_node_017,size_033_cycle_03,33,cycle
size_033_cycle_03_node_017,size_033_cycle_03_node_018,size_033_cycle_03,33,cycle
size_033_cycle_03_node_018,size_033_cycle_03_node_019,size_033_cycle_03,33,cycle
size_033_cycle_03_node_019,size_033_cycle_03_node_020,size_033_cycle_03,33,cycle
size_033_cycle_03_node_020,size_033_cycle_03_node_021,size_033_cycle_03,33,cycle
size_033_cycle_03_node_021,size_033_cycle_03_node_022,size_033_cycle_03,33,cycle
size_033_cycle_03_node_022,size_033_cycle_03_node_023,size_033_cycle_03,33,cycle
size_033_cycle_03_node_023,size_033_cycle_03_node_024,size_033_cycle_03,33,cycle
size_033_cycle_03_node_024,size_033_cycle_03_node_025,size_033_cycle_03,33,cycle
